case_id,defect_id,category,defect,injection,expected_error_code,detected_error_code,detected_error_codes,severity,critical,case_path,detected,correct_classification,false_pass,status
D19-21,D19,Policy,allowed limitation misclassified,flag a limitation statement as a positive overclaim,CONTEXT_FALSE_POSITIVE,CONTEXT_FALSE_POSITIVE,CONTEXT_FALSE_POSITIVE,4,true,examples/corrupted_artifact_cases_extended/d19/case_21,yes,yes,0,PASS
D19-22,D19,Policy,allowed limitation misclassified,flag a limitation statement as a positive overclaim,CONTEXT_FALSE_POSITIVE,CONTEXT_FALSE_POSITIVE,CONTEXT_FALSE_POSITIVE,4,true,examples/corrupted_artifact_cases_extended/d19/case_22,yes,yes,0,PASS
D19-23,D19,Policy,allowed limitation misclassified,flag a limitation statement as a positive overclaim,CONTEXT_FALSE_POSITIVE,CONTEXT_FALSE_POSITIVE,CONTEXT_FALSE_POSITIVE,4,true,examples/corrupted_artifact_cases_extended/d19/case_23,yes,yes,0,PASS
D19-24,D19,Policy,allowed limitation misclassified,flag a limitation statement as a positive overclaim,CONTEXT_FALSE_POSITIVE,CONTEXT_FALSE_POSITIVE,CONTEXT_FALSE_POSITIVE,4,true,examples/corrupted_artifact_cases_extended/d19/case_24,yes,yes,0,PASS
D19-25,D19,Policy,allowed limitation misclassified,flag a limitation statement as a positive overclaim,CONTEXT_FALSE_POSITIVE,CONTEXT_FALSE_POSITIVE,CONTEXT_FALSE_POSITIVE,4,true,examples/corrupted_artifact_cases_extended/d19/case_25,yes,yes,0,PASS
D19-26,D19,Policy,allowed limitation misclassified,flag a limitation statement as a positive overclaim,CONTEXT_FALSE_POSITIVE,CONTEXT_FALSE_POSITIVE,CONTEXT_FALSE_POSITIVE,4,true,examples/corrupted_artifact_cases_extended/d19/case_26,yes,yes,0,PASS
D19-27,D19,Policy,allowed limitation misclassified,flag a limitation statement as a positive overclaim,CONTEXT_FALSE_POSITIVE,CONTEXT_FALSE_POSITIVE,CONTEXT_FALSE_POSITIVE,4,true,examples/corrupted_artifact_cases_extended/d19/case_27,yes,yes,0,PASS
D19-28,D19,Policy,allowed limitation misclassified,flag a limitation statement as a positive overclaim,CONTEXT_FALSE_POSITIVE,CONTEXT_FALSE_POSITIVE,CONTEXT_FALSE_POSITIVE,4,true,examples/corrupted_artifact_cases_extended/d19/case_28,yes,yes,0,PASS
D19-29,D19,Policy,allowed limitation misclassified,flag a limitation statement as a positive overclaim,CONTEXT_FALSE_POSITIVE,CONTEXT_FALSE_POSITIVE,CONTEXT_FALSE_POSITIVE,4,true,examples/corrupted_artifact_cases_extended/d19/case_29,yes,yes,0,PASS
D19-30,D19,Policy,allowed limitation misclassified,flag a limitation statement as a positive overclaim,CONTEXT_FALSE_POSITIVE,CONTEXT_FALSE_POSITIVE,CONTEXT_FALSE_POSITIVE,4,true,examples/corrupted_artifact_cases_extended/d19/case_30,yes,yes,0,PASS
D20-01,D20,Evidence,missing evidence level,remove evidence-level label from artifact record,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,4,true,examples/corrupted_artifact_cases_extended/d20/case_01,yes,yes,0,PASS
D20-02,D20,Evidence,missing evidence level,remove evidence-level label from artifact record,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,4,true,examples/corrupted_artifact_cases_extended/d20/case_02,yes,yes,0,PASS
D20-03,D20,Evidence,missing evidence level,remove evidence-level label from artifact record,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,4,true,examples/corrupted_artifact_cases_extended/d20/case_03,yes,yes,0,PASS
D20-04,D20,Evidence,missing evidence level,remove evidence-level label from artifact record,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,4,true,examples/corrupted_artifact_cases_extended/d20/case_04,yes,yes,0,PASS
D20-05,D20,Evidence,missing evidence level,remove evidence-level label from artifact record,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,4,true,examples/corrupted_artifact_cases_extended/d20/case_05,yes,yes,0,PASS
D20-06,D20,Evidence,missing evidence level,remove evidence-level label from artifact record,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,4,true,examples/corrupted_artifact_cases_extended/d20/case_06,yes,yes,0,PASS
D20-07,D20,Evidence,missing evidence level,remove evidence-level label from artifact record,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,4,true,examples/corrupted_artifact_cases_extended/d20/case_07,yes,yes,0,PASS
D20-08,D20,Evidence,missing evidence level,remove evidence-level label from artifact record,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,4,true,examples/corrupted_artifact_cases_extended/d20/case_08,yes,yes,0,PASS
D20-09,D20,Evidence,missing evidence level,remove evidence-level label from artifact record,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,4,true,examples/corrupted_artifact_cases_extended/d20/case_09,yes,yes,0,PASS
D20-10,D20,Evidence,missing evidence level,remove evidence-level label from artifact record,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,4,true,examples/corrupted_artifact_cases_extended/d20/case_10,yes,yes,0,PASS
D20-11,D20,Evidence,missing evidence level,remove evidence-level label from artifact record,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,4,true,examples/corrupted_artifact_cases_extended/d20/case_11,yes,yes,0,PASS
D20-12,D20,Evidence,missing evidence level,remove evidence-level label from artifact record,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,4,true,examples/corrupted_artifact_cases_extended/d20/case_12,yes,yes,0,PASS
D20-13,D20,Evidence,missing evidence level,remove evidence-level label from artifact record,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,4,true,examples/corrupted_artifact_cases_extended/d20/case_13,yes,yes,0,PASS
D20-14,D20,Evidence,missing evidence level,remove evidence-level label from artifact record,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,4,true,examples/corrupted_artifact_cases_extended/d20/case_14,yes,yes,0,PASS
D20-15,D20,Evidence,missing evidence level,remove evidence-level label from artifact record,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,4,true,examples/corrupted_artifact_cases_extended/d20/case_15,yes,yes,0,PASS
D20-16,D20,Evidence,missing evidence level,remove evidence-level label from artifact record,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,4,true,examples/corrupted_artifact_cases_extended/d20/case_16,yes,yes,0,PASS
D20-17,D20,Evidence,missing evidence level,remove evidence-level label from artifact record,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,4,true,examples/corrupted_artifact_cases_extended/d20/case_17,yes,yes,0,PASS
D20-18,D20,Evidence,missing evidence level,remove evidence-level label from artifact record,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,4,true,examples/corrupted_artifact_cases_extended/d20/case_18,yes,yes,0,PASS
D20-19,D20,Evidence,missing evidence level,remove evidence-level label from artifact record,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,4,true,examples/corrupted_artifact_cases_extended/d20/case_19,yes,yes,0,PASS
D20-20,D20,Evidence,missing evidence level,remove evidence-level label from artifact record,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,4,true,examples/corrupted_artifact_cases_extended/d20/case_20,yes,yes,0,PASS
D20-21,D20,Evidence,missing evidence level,remove evidence-level label from artifact record,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,4,true,examples/corrupted_artifact_cases_extended/d20/case_21,yes,yes,0,PASS
D20-22,D20,Evidence,missing evidence level,remove evidence-level label from artifact record,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,4,true,examples/corrupted_artifact_cases_extended/d20/case_22,yes,yes,0,PASS
D20-23,D20,Evidence,missing evidence level,remove evidence-level label from artifact record,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,4,true,examples/corrupted_artifact_cases_extended/d20/case_23,yes,yes,0,PASS
D20-24,D20,Evidence,missing evidence level,remove evidence-level label from artifact record,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,4,true,examples/corrupted_artifact_cases_extended/d20/case_24,yes,yes,0,PASS
D20-25,D20,Evidence,missing evidence level,remove evidence-level label from artifact record,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,4,true,examples/corrupted_artifact_cases_extended/d20/case_25,yes,yes,0,PASS
D20-26,D20,Evidence,missing evidence level,remove evidence-level label from artifact record,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,4,true,examples/corrupted_artifact_cases_extended/d20/case_26,yes,yes,0,PASS
D20-27,D20,Evidence,missing evidence level,remove evidence-level label from artifact record,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,4,true,examples/corrupted_artifact_cases_extended/d20/case_27,yes,yes,0,PASS
D20-28,D20,Evidence,missing evidence level,remove evidence-level label from artifact record,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,4,true,examples/corrupted_artifact_cases_extended/d20/case_28,yes,yes,0,PASS
D20-29,D20,Evidence,missing evidence level,remove evidence-level label from artifact record,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,4,true,examples/corrupted_artifact_cases_extended/d20/case_29,yes,yes,0,PASS
D20-30,D20,Evidence,missing evidence level,remove evidence-level label from artifact record,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,MISSING_EVIDENCE_LEVEL,4,true,examples/corrupted_artifact_cases_extended/d20/case_30,yes,yes,0,PASS
D21-01,D21,Evidence,wrong evidence level,classify simulation evidence as synthesis evidence,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,4,true,examples/corrupted_artifact_cases_extended/d21/case_01,yes,yes,0,PASS
D21-02,D21,Evidence,wrong evidence level,classify simulation evidence as synthesis evidence,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,4,true,examples/corrupted_artifact_cases_extended/d21/case_02,yes,yes,0,PASS
D21-03,D21,Evidence,wrong evidence level,classify simulation evidence as synthesis evidence,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,4,true,examples/corrupted_artifact_cases_extended/d21/case_03,yes,yes,0,PASS
D21-04,D21,Evidence,wrong evidence level,classify simulation evidence as synthesis evidence,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,4,true,examples/corrupted_artifact_cases_extended/d21/case_04,yes,yes,0,PASS
D21-05,D21,Evidence,wrong evidence level,classify simulation evidence as synthesis evidence,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,4,true,examples/corrupted_artifact_cases_extended/d21/case_05,yes,yes,0,PASS
D21-06,D21,Evidence,wrong evidence level,classify simulation evidence as synthesis evidence,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,4,true,examples/corrupted_artifact_cases_extended/d21/case_06,yes,yes,0,PASS
D21-07,D21,Evidence,wrong evidence level,classify simulation evidence as synthesis evidence,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,4,true,examples/corrupted_artifact_cases_extended/d21/case_07,yes,yes,0,PASS
D21-08,D21,Evidence,wrong evidence level,classify simulation evidence as synthesis evidence,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,4,true,examples/corrupted_artifact_cases_extended/d21/case_08,yes,yes,0,PASS
D21-09,D21,Evidence,wrong evidence level,classify simulation evidence as synthesis evidence,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,4,true,examples/corrupted_artifact_cases_extended/d21/case_09,yes,yes,0,PASS
D21-10,D21,Evidence,wrong evidence level,classify simulation evidence as synthesis evidence,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,4,true,examples/corrupted_artifact_cases_extended/d21/case_10,yes,yes,0,PASS
D21-11,D21,Evidence,wrong evidence level,classify simulation evidence as synthesis evidence,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,4,true,examples/corrupted_artifact_cases_extended/d21/case_11,yes,yes,0,PASS
D21-12,D21,Evidence,wrong evidence level,classify simulation evidence as synthesis evidence,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,4,true,examples/corrupted_artifact_cases_extended/d21/case_12,yes,yes,0,PASS
D21-13,D21,Evidence,wrong evidence level,classify simulation evidence as synthesis evidence,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,4,true,examples/corrupted_artifact_cases_extended/d21/case_13,yes,yes,0,PASS
D21-14,D21,Evidence,wrong evidence level,classify simulation evidence as synthesis evidence,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,4,true,examples/corrupted_artifact_cases_extended/d21/case_14,yes,yes,0,PASS
D21-15,D21,Evidence,wrong evidence level,classify simulation evidence as synthesis evidence,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,4,true,examples/corrupted_artifact_cases_extended/d21/case_15,yes,yes,0,PASS
D21-16,D21,Evidence,wrong evidence level,classify simulation evidence as synthesis evidence,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,4,true,examples/corrupted_artifact_cases_extended/d21/case_16,yes,yes,0,PASS
D21-17,D21,Evidence,wrong evidence level,classify simulation evidence as synthesis evidence,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,4,true,examples/corrupted_artifact_cases_extended/d21/case_17,yes,yes,0,PASS
D21-18,D21,Evidence,wrong evidence level,classify simulation evidence as synthesis evidence,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,4,true,examples/corrupted_artifact_cases_extended/d21/case_18,yes,yes,0,PASS
D21-19,D21,Evidence,wrong evidence level,classify simulation evidence as synthesis evidence,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,4,true,examples/corrupted_artifact_cases_extended/d21/case_19,yes,yes,0,PASS
D21-20,D21,Evidence,wrong evidence level,classify simulation evidence as synthesis evidence,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,4,true,examples/corrupted_artifact_cases_extended/d21/case_20,yes,yes,0,PASS
D21-21,D21,Evidence,wrong evidence level,classify simulation evidence as synthesis evidence,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,4,true,examples/corrupted_artifact_cases_extended/d21/case_21,yes,yes,0,PASS
D21-22,D21,Evidence,wrong evidence level,classify simulation evidence as synthesis evidence,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,4,true,examples/corrupted_artifact_cases_extended/d21/case_22,yes,yes,0,PASS
D21-23,D21,Evidence,wrong evidence level,classify simulation evidence as synthesis evidence,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,4,true,examples/corrupted_artifact_cases_extended/d21/case_23,yes,yes,0,PASS
D21-24,D21,Evidence,wrong evidence level,classify simulation evidence as synthesis evidence,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,4,true,examples/corrupted_artifact_cases_extended/d21/case_24,yes,yes,0,PASS
D21-25,D21,Evidence,wrong evidence level,classify simulation evidence as synthesis evidence,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,4,true,examples/corrupted_artifact_cases_extended/d21/case_25,yes,yes,0,PASS
D21-26,D21,Evidence,wrong evidence level,classify simulation evidence as synthesis evidence,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,4,true,examples/corrupted_artifact_cases_extended/d21/case_26,yes,yes,0,PASS
D21-27,D21,Evidence,wrong evidence level,classify simulation evidence as synthesis evidence,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,4,true,examples/corrupted_artifact_cases_extended/d21/case_27,yes,yes,0,PASS
D21-28,D21,Evidence,wrong evidence level,classify simulation evidence as synthesis evidence,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,4,true,examples/corrupted_artifact_cases_extended/d21/case_28,yes,yes,0,PASS
D21-29,D21,Evidence,wrong evidence level,classify simulation evidence as synthesis evidence,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,4,true,examples/corrupted_artifact_cases_extended/d21/case_29,yes,yes,0,PASS
D21-30,D21,Evidence,wrong evidence level,classify simulation evidence as synthesis evidence,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,EVIDENCE_LEVEL_MISMATCH,4,true,examples/corrupted_artifact_cases_extended/d21/case_30,yes,yes,0,PASS
D22-01,D22,Evidence,broken claim reference,point claim binding to missing artifact id,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,5,true,examples/corrupted_artifact_cases_extended/d22/case_01,yes,yes,0,PASS
D22-02,D22,Evidence,broken claim reference,point claim binding to missing artifact id,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,5,true,examples/corrupted_artifact_cases_extended/d22/case_02,yes,yes,0,PASS
D22-03,D22,Evidence,broken claim reference,point claim binding to missing artifact id,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,5,true,examples/corrupted_artifact_cases_extended/d22/case_03,yes,yes,0,PASS
D22-04,D22,Evidence,broken claim reference,point claim binding to missing artifact id,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,5,true,examples/corrupted_artifact_cases_extended/d22/case_04,yes,yes,0,PASS
D22-05,D22,Evidence,broken claim reference,point claim binding to missing artifact id,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,5,true,examples/corrupted_artifact_cases_extended/d22/case_05,yes,yes,0,PASS
D22-06,D22,Evidence,broken claim reference,point claim binding to missing artifact id,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,5,true,examples/corrupted_artifact_cases_extended/d22/case_06,yes,yes,0,PASS
D22-07,D22,Evidence,broken claim reference,point claim binding to missing artifact id,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,5,true,examples/corrupted_artifact_cases_extended/d22/case_07,yes,yes,0,PASS
D22-08,D22,Evidence,broken claim reference,point claim binding to missing artifact id,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,5,true,examples/corrupted_artifact_cases_extended/d22/case_08,yes,yes,0,PASS
D22-09,D22,Evidence,broken claim reference,point claim binding to missing artifact id,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,5,true,examples/corrupted_artifact_cases_extended/d22/case_09,yes,yes,0,PASS
D22-10,D22,Evidence,broken claim reference,point claim binding to missing artifact id,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,5,true,examples/corrupted_artifact_cases_extended/d22/case_10,yes,yes,0,PASS
D22-11,D22,Evidence,broken claim reference,point claim binding to missing artifact id,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,5,true,examples/corrupted_artifact_cases_extended/d22/case_11,yes,yes,0,PASS
D22-12,D22,Evidence,broken claim reference,point claim binding to missing artifact id,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,5,true,examples/corrupted_artifact_cases_extended/d22/case_12,yes,yes,0,PASS
D22-13,D22,Evidence,broken claim reference,point claim binding to missing artifact id,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,5,true,examples/corrupted_artifact_cases_extended/d22/case_13,yes,yes,0,PASS
D22-14,D22,Evidence,broken claim reference,point claim binding to missing artifact id,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,5,true,examples/corrupted_artifact_cases_extended/d22/case_14,yes,yes,0,PASS
D22-15,D22,Evidence,broken claim reference,point claim binding to missing artifact id,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,5,true,examples/corrupted_artifact_cases_extended/d22/case_15,yes,yes,0,PASS
D22-16,D22,Evidence,broken claim reference,point claim binding to missing artifact id,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,5,true,examples/corrupted_artifact_cases_extended/d22/case_16,yes,yes,0,PASS
D22-17,D22,Evidence,broken claim reference,point claim binding to missing artifact id,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,5,true,examples/corrupted_artifact_cases_extended/d22/case_17,yes,yes,0,PASS
D22-18,D22,Evidence,broken claim reference,point claim binding to missing artifact id,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,5,true,examples/corrupted_artifact_cases_extended/d22/case_18,yes,yes,0,PASS
D22-19,D22,Evidence,broken claim reference,point claim binding to missing artifact id,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,BROKEN_CLAIM_REFERENCE,5,true,examples/corrupted_artifact_cases_extended/d22/case_19,yes,yes,0,PASS
